"Region","Year","AgeLow","AgeUp","Sex","Variable","Quantile","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Digestive","Neoplasms","OtherNCD","Drowning","RTI","OtherInj","NatDis","CollectVio"
"West and central Africa",2003,10,14,"B","Rate","Point",0.31251,0.91743,0.15513,1.6528,2.88845,2.41235,0.18451,0.09873,0.78331,0.27181,0.31281,0.13025,0.00071,0.07843
"West and central Africa",2003,10,14,"B","Rate","Upper",0.3981,1.2099,0.37152,2.13738,3.5697,3.01674,0.25135,0.13709,1.00929,0.35905,0.41737,0.17777,0.00142,0.09904
"West and central Africa",2004,10,14,"B","Deaths","Lower",2312,5659,381,10135,19489,16690,1016,628,4922,1735,2009,872,2,176
"West and central Africa",2004,10,14,"B","Deaths","Point",3023,7994,1281,13592,25078,20810,1517,906,6588,2355,2688,1185,7,203
"West and central Africa",2004,10,14,"B","Deaths","Upper",3785,10552,3134,17687,30807,25742,2059,1249,8482,3108,3554,1591,13,232
"West and central Africa",2004,10,14,"B","Fraction","Lower",0.02768,0.06935,0.00419,0.13265,0.26221,0.21068,0.01219,0.00726,0.06223,0.02098,0.02507,0.01053,0.00002,0.00185
"West and central Africa",2004,10,14,"B","Fraction","Point",0.03466,0.09165,0.01468,0.15582,0.2875,0.23857,0.01739,0.01039,0.07553,0.027,0.03082,0.01358,0.00008,0.00233
"West and central Africa",2004,10,14,"B","Fraction","Upper",0.04162,0.10796,0.03642,0.18143,0.30688,0.26897,0.02381,0.01404,0.09076,0.0337,0.03839,0.01756,0.00015,0.00299
"West and central Africa",2004,10,14,"B","Rate","Lower",0.26706,0.65422,0.04399,1.16889,2.24852,1.93185,0.11704,0.07302,0.56869,0.20045,0.23261,0.10084,0.00023,0.02031
"West and central Africa",2004,10,14,"B","Rate","Point",0.34789,0.91991,0.14735,1.564,2.88569,2.39457,0.17455,0.10429,0.75811,0.271,0.30935,0.13631,0.0008,0.02339
"West and central Africa",2004,10,14,"B","Rate","Upper",0.43711,1.2156,0.36072,2.04316,3.56891,2.97506,0.23767,0.1437,0.97689,0.35747,0.41221,0.18304,0.0014,0.02668
"West and central Africa",2005,10,14,"B","Deaths","Lower",2589,5922,335,9764,19952,16843,980,675,4942,1791,2051,937,1,74
"West and central Africa",2005,10,14,"B","Deaths","Point",3384,8200,1274,13188,25706,21252,1474,978,6589,2413,2730,1272,5,95
"West and central Africa",2005,10,14,"B","Deaths","Upper",4263,10733,2959,17077,31651,26498,2011,1339,8463,3161,3600,1698,10,112
"West and central Africa",2005,10,14,"B","Fraction","Lower",0.03062,0.07256,0.00388,0.12626,0.26457,0.21099,0.01163,0.00777,0.06092,0.02117,0.0253,0.0112,0.00001,0.00078
"West and central Africa",2005,10,14,"B","Fraction","Point",0.03821,0.09259,0.01439,0.14892,0.29027,0.23998,0.01664,0.01104,0.0744,0.02725,0.03083,0.01436,0.00006,0.00107
"West and central Africa",2005,10,14,"B","Fraction","Upper",0.04606,0.10977,0.03446,0.17432,0.31056,0.27059,0.02269,0.01497,0.08961,0.03381,0.03791,0.01848,0.00012,0.00139
"West and central Africa",2005,10,14,"B","Rate","Lower",0.29129,0.6688,0.03798,1.10273,2.25401,1.89989,0.11044,0.07678,0.55653,0.20095,0.23034,0.10583,0.00011,0.00832
"West and central Africa",2005,10,14,"B","Rate","Point",0.37929,0.91908,0.14284,1.47823,2.88132,2.38212,0.16517,0.10959,0.73852,0.27049,0.30603,0.14254,0.0006,0.01062
"West and central Africa",2005,10,14,"B","Rate","Upper",0.47971,1.20467,0.33248,1.92024,3.56488,2.9799,0.22536,0.15083,0.95217,0.35626,0.40404,0.19063,0.00113,0.01256
"West and central Africa",2006,10,14,"B","Deaths","Lower",2824,6048,351,9422,20394,17205,967,732,4934,1834,2078,1008,2,183
"West and central Africa",2006,10,14,"B","Deaths","Point",3726,8394,1248,12710,26132,21662,1438,1052,6633,2468,2764,1365,6,218
"West and central Africa",2006,10,14,"B","Deaths","Upper",4699,10989,3062,16533,32319,26875,1971,1443,8517,3227,3648,1813,12,245
"West and central Africa",2006,10,14,"B","Fraction","Lower",0.03293,0.07141,0.00389,0.11965,0.26594,0.21394,0.01121,0.00833,0.06023,0.02156,0.02538,0.01192,0.00002,0.00189
"West and central Africa",2006,10,14,"B","Fraction","Point",0.04148,0.09346,0.0139,0.14151,0.29095,0.24118,0.01601,0.01171,0.07385,0.02748,0.03077,0.0152,0.00007,0.00243
"West and central Africa",2006,10,14,"B","Fraction","Upper",0.05008,0.10917,0.034,0.16595,0.31225,0.27211,0.02182,0.01583,0.08949,0.03395,0.0377,0.01953,0.00015,0.00303
"West and central Africa",2006,10,14,"B","Rate","Lower",0.30973,0.6625,0.0388,1.03666,2.2341,1.88549,0.10587,0.08027,0.54404,0.20052,0.2282,0.11042,0.00021,0.0201
"West and central Africa",2006,10,14,"B","Rate","Point",0.40708,0.9172,0.13641,1.38875,2.85532,2.36689,0.15712,0.11492,0.72475,0.26968,0.30197,0.14917,0.00069,0.02385
"West and central Africa",2006,10,14,"B","Rate","Upper",0.51463,1.20367,0.33465,1.80527,3.54193,2.95354,0.2159,0.15827,0.93193,0.35431,0.3991,0.19803,0.00132,0.02686
"West and central Africa",2007,10,14,"B","Deaths","Lower",3115,6058,312,9111,20600,17420,965,792,5017,1883,2101,1083,12,90
"West and central Africa",2007,10,14,"B","Deaths","Point",4053,8598,1273,12255,26600,22282,1418,1127,6726,2534,2805,1470,22,111
"West and central Africa",2007,10,14,"B","Deaths","Upper",5135,11327,3049,15879,33214,27798,1913,1551,8613,3314,3704,1939,32,131
"West and central Africa",2007,10,14,"B","Fraction","Lower",0.03552,0.07394,0.00327,0.11293,0.26678,0.21514,0.01097,0.00889,0.05978,0.02193,0.02559,0.01268,0.00013,0.00091
"West and central Africa",2007,10,14,"B","Fraction","Point",0.0444,0.0942,0.01395,0.13427,0.29143,0.24413,0.01554,0.01235,0.07369,0.02776,0.03073,0.01611,0.00024,0.00122
"West and central Africa",2007,10,14,"B","Fraction","Upper",0.05301,0.11083,0.03418,0.15766,0.31189,0.27514,0.02089,0.01678,0.08938,0.03436,0.03741,0.02058,0.00037,0.0016
"West and central Africa",2007,10,14,"B","Rate","Lower",0.33327,0.64839,0.03343,0.97017,2.20079,1.86401,0.10268,0.08476,0.53457,0.20115,0.22571,0.11589,0.00138,0.00958
"West and central Africa",2007,10,14,"B","Rate","Point",0.43096,0.91433,0.1354,1.30325,2.82868,2.36958,0.15083,0.11987,0.71525,0.26944,0.29827,0.15637,0.00233,0.01184
"West and central Africa",2007,10,14,"B","Rate","Upper",0.54553,1.20796,0.32425,1.68932,3.5364,2.96406,0.20567,0.16519,0.91491,0.35399,0.39518,0.20718,0.00341,0.01404
"West and central Africa",2008,10,14,"B","Deaths","Lower",3310,6390,379,8788,20647,17595,983,861,5214,1955,2140,1184,1,249
"West and central Africa",2008,10,14,"B","Deaths","Point",4339,8860,1249,11747,26970,22782,1425,1218,6970,2622,2858,1605,6,283
"West and central Africa",2008,10,14,"B","Deaths","Upper",5442,11751,2942,15135,33451,28479,1930,1678,8905,3410,3765,2112,10,316
"West and central Africa",2008,10,14,"B","Fraction","Lower",0.03793,0.07487,0.00389,0.10626,0.26521,0.21816,0.01106,0.00942,0.06091,0.02253,0.02566,0.01372,0.00001,0.00241
"West and central Africa",2008,10,14,"B","Fraction","Point",0.04669,0.09534,0.01344,0.1264,0.29021,0.24514,0.01533,0.01311,0.075,0.02821,0.03075,0.01727,0.00006,0.00305
"West and central Africa",2008,10,14,"B","Fraction","Upper",0.05628,0.1108,0.03321,0.14929,0.30872,0.27609,0.02045,0.01767,0.091,0.03464,0.0373,0.02196,0.00012,0.00391
"West and central Africa",2008,10,14,"B","Rate","Lower",0.34384,0.66251,0.03933,0.91048,2.14929,1.84207,0.10243,0.08961,0.53958,0.20263,0.22291,0.12335,0.0001,0.02592
"West and central Africa",2008,10,14,"B","Rate","Point",0.4484,0.91563,0.12907,1.21392,2.78712,2.35427,0.14723,0.12591,0.72028,0.27092,0.29532,0.16586,0.00058,0.02929
"West and central Africa",2008,10,14,"B","Rate","Upper",0.56665,1.2177,0.30412,1.57467,3.45508,2.95275,0.19976,0.17378,0.92276,0.35351,0.39069,0.21865,0.00104,0.03272
"West and central Africa",2009,10,14,"B","Deaths","Lower",3518,6432,377,8598,20625,18028,1009,941,5447,2019,2174,1292,10,269
"West and central Africa",2009,10,14,"B","Deaths","Point",4574,9088,1238,11451,27252,23309,1453,1321,7248,2706,2913,1754,17,308
"West and central Africa",2009,10,14,"B","Deaths","Upper",5759,12139,3185,14833,33500,29516,1971,1824,9242,3542,3872,2320,27,342
"West and central Africa",2009,10,14,"B","Fraction","Lower",0.03919,0.07447,0.00408,0.10232,0.26259,0.22143,0.01124,0.01006,0.06218,0.02294,0.02582,0.01478,0.0001,0.00252
"West and central Africa",2009,10,14,"B","Fraction","Point",0.04833,0.09604,0.01308,0.12101,0.28798,0.24631,0.01535,0.01396,0.07659,0.0286,0.03078,0.01854,0.00018,0.00325
"West and central Africa",2009,10,14,"B","Fraction","Upper",0.05773,0.11228,0.03478,0.14276,0.30349,0.2774,0.02031,0.01871,0.09324,0.03509,0.03719,0.0235,0.00031,0.00416
"West and central Africa",2009,10,14,"B","Rate","Lower",0.3564,0.65106,0.03811,0.86853,2.07868,1.83141,0.10177,0.09536,0.54906,0.20388,0.22047,0.13156,0.001,0.02722
"West and central Africa",2009,10,14,"B","Rate","Point",0.45896,0.91202,0.12421,1.14915,2.73474,2.33903,0.14577,0.13257,0.72732,0.27159,0.2923,0.17606,0.00171,0.03086
"West and central Africa",2009,10,14,"B","Rate","Upper",0.57888,1.22282,0.32074,1.50146,3.38973,2.95975,0.1997,0.18315,0.93805,0.35728,0.39082,0.23333,0.00271,0.03452
"West and central Africa",2010,10,14,"B","Deaths","Lower",3637,6683,357,8642,20449,18488,1051,1021,5664,2079,2231,1413,14,102
"West and central Africa",2010,10,14,"B","Deaths","Point",4807,9291,1299,11634,27082,23921,1511,1434,7590,2781,2988,1920,23,129
"West and central Africa",2010,10,14,"B","Deaths","Upper",6127,12337,3112,15204,33543,30417,2047,1993,9785,3649,3968,2564,33,151
"West and central Africa",2010,10,14,"B","Fraction","Lower",0.04029,0.07573,0.00361,0.10238,0.25673,0.22094,0.01156,0.01089,0.06401,0.02323,0.02614,0.01591,0.00014,0.00098
"West and central Africa",2010,10,14,"B","Fraction","Point",0.04986,0.09637,0.01347,0.12067,0.28091,0.24812,0.01567,0.01487,0.07873,0.02885,0.03099,0.01992,0.00024,0.00134
"West and central Africa",2010,10,14,"B","Fraction","Upper",0.06001,0.11274,0.03349,0.14227,0.29497,0.27841,0.02045,0.01985,0.09573,0.03515,0.0373,0.02503,0.00036,0.00178
"West and central Africa",2010,10,14,"B","Rate","Lower",0.358,0.66041,0.03486,0.8466,2.01207,1.81415,0.10347,0.10162,0.55574,0.20535,0.21908,0.13918,0.00136,0.01003
"West and central Africa",2010,10,14,"B","Rate","Point",0.46827,0.90507,0.12651,1.13329,2.6382,2.33025,0.14717,0.13965,0.7394,0.27095,0.29105,0.18708,0.00225,0.01258
"West and central Africa",2010,10,14,"B","Rate","Upper",0.59942,1.2033,0.30661,1.48548,3.27908,2.97101,0.20017,0.19412,0.95889,0.35909,0.38774,0.25066,0.00322,0.01482
"West and central Africa",2011,10,14,"B","Deaths","Lower",3750,6659,382,8812,19563,18722,1111,1099,5869,2129,2274,1539,7,205
"West and central Africa",2011,10,14,"B","Deaths","Point",4968,9475,1326,12089,26411,24714,1582,1551,7881,2841,3058,2084,15,238
"West and central Africa",2011,10,14,"B","Deaths","Upper",6386,12754,3177,15994,32917,31864,2150,2149,10264,3739,4065,2806,23,268
"West and central Africa",2011,10,14,"B","Fraction","Lower",0.04065,0.07507,0.0038,0.105,0.24628,0.22549,0.01204,0.01165,0.0654,0.02332,0.02618,0.01704,0.00007,0.00186
"West and central Africa",2011,10,14,"B","Fraction","Point",0.05057,0.09646,0.0135,0.12307,0.26886,0.25159,0.0161,0.01579,0.08023,0.02892,0.03113,0.02121,0.00015,0.00242
"West and central Africa",2011,10,14,"B","Fraction","Upper",0.06045,0.11208,0.03383,0.14494,0.27997,0.2807,0.02075,0.02097,0.09823,0.03523,0.03736,0.02664,0.00026,0.00316
"West and central Africa",2011,10,14,"B","Rate","Lower",0.35812,0.63555,0.03658,0.83969,1.88414,1.78988,0.10589,0.10745,0.5611,0.20433,0.21768,0.14778,0.00068,0.01958
"West and central Africa",2011,10,14,"B","Rate","Point",0.46981,0.89614,0.12542,1.14335,2.49778,2.33733,0.14957,0.14669,0.74536,0.26867,0.28921,0.19705,0.00139,0.02248
"West and central Africa",2011,10,14,"B","Rate","Upper",0.60647,1.20986,0.30385,1.51821,3.12701,3.02655,0.20502,0.20377,0.98099,0.35536,0.38665,0.26655,0.00218,0.02556
"West and central Africa",2012,10,14,"B","Deaths","Lower",3889,6792,377,9126,18651,19354,1173,1197,5985,2157,2315,1628,25,316
"West and central Africa",2012,10,14,"B","Deaths","Point",5138,9694,1375,12752,25107,25896,1668,1668,8199,2917,3142,2233,35,358
"West and central Africa",2012,10,14,"B","Deaths","Upper",6808,13017,3517,16830,31794,33379,2274,2291,10867,3860,4207,3034,47,394
"West and central Africa",2012,10,14,"B","Fraction","Lower",0.04069,0.07607,0.00373,0.10852,0.2322,0.2316,0.01259,0.01236,0.06568,0.02349,0.0263,0.01796,0.00022,0.00277
"West and central Africa",2012,10,14,"B","Fraction","Point",0.05129,0.09676,0.01372,0.12729,0.25061,0.25848,0.01665,0.01665,0.08184,0.02912,0.03136,0.02229,0.00035,0.00357
"West and central Africa",2012,10,14,"B","Fraction","Upper",0.06274,0.11223,0.036,0.1495,0.26221,0.2871,0.02128,0.02206,0.10024,0.03562,0.0374,0.02794,0.00052,0.00467
"West and central Africa",2012,10,14,"B","Rate","Lower",0.358,0.62645,0.03469,0.84174,1.74809,1.79538,0.10842,0.11158,0.55323,0.20014,0.2155,0.15313,0.00229,0.02934
"West and central Africa",2012,10,14,"B","Rate","Point",0.47127,0.88907,0.12607,1.1696,2.30271,2.37503,0.15299,0.15299,0.75198,0.26757,0.28815,0.20481,0.00322,0.0328
"West and central Africa",2012,10,14,"B","Rate","Upper",0.62605,1.19956,0.32712,1.56427,2.93629,3.08952,0.20981,0.21006,0.99861,0.35671,0.38766,0.27932,0.00433,0.03654
"West and central Africa",2013,10,14,"B","Deaths","Lower",3831,6972,406,9230,17916,20099,1214,1281,6007,2174,2349,1722,2,601
"West and central Africa",2013,10,14,"B","Deaths","Point",5146,9808,1412,13072,24361,27074,1734,1775,8397,2973,3199,2353,7,787
"West and central Africa",2013,10,14,"B","Deaths","Upper",6858,13409,3441,17451,30994,35234,2392,2439,11367,3980,4307,3225,13,854
"West and central Africa",2013,10,14,"B","Fraction","Lower",0.04027,0.07548,0.00379,0.10847,0.21854,0.23913,0.01282,0.01297,0.06494,0.02307,0.02639,0.01866,0.00001,0.00543
"West and central Africa",2013,10,14,"B","Fraction","Point",0.0504,0.09606,0.01383,0.12803,0.2386,0.26518,0.01698,0.01739,0.08224,0.02912,0.03133,0.02305,0.00007,0.00771
"West and central Africa",2013,10,14,"B","Fraction","Upper",0.0625,0.11139,0.03333,0.15002,0.2508,0.29651,0.02157,0.02319,0.10132,0.03589,0.03733,0.02881,0.00013,0.01002
"West and central Africa",2013,10,14,"B","Rate","Lower",0.34489,0.62245,0.03637,0.82982,1.61651,1.79698,0.10958,0.11485,0.53886,0.19536,0.2105,0.1546,0.00017,0.05421
"West and central Africa",2013,10,14,"B","Rate","Point",0.45732,0.87163,0.12549,1.16173,2.16502,2.4062,0.15407,0.15779,0.74623,0.26423,0.28428,0.20915,0.00064,0.06996
"West and central Africa",2013,10,14,"B","Rate","Upper",0.60973,1.20035,0.30981,1.5723,2.79325,3.16863,0.21361,0.21673,1.01032,0.3569,0.38813,0.28744,0.00116,0.07678
"West and central Africa",2014,10,14,"B","Deaths","Lower",3703,6659,418,9240,17423,21582,1231,1345,5817,2152,2368,1786,3,993
"West and central Africa",2014,10,14,"B","Deaths","Point",5079,9794,1496,13128,24161,29239,1761,1874,8340,2990,3250,2454,8,1196
"West and central Africa",2014,10,14,"B","Deaths","Upper",6849,13688,3456,17872,31336,38854,2469,2598,11553,4088,4442,3384,15,1278
"West and central Africa",2014,10,14,"B","Fraction","Lower",0.03804,0.07198,0.0039,0.1052,0.20895,0.25182,0.01279,0.01335,0.06135,0.02247,0.02605,0.01892,0.00002,0.00845
"West and central Africa",2014,10,14,"B","Fraction","Point",0.04848,0.09348,0.01428,0.1253,0.23061,0.27908,0.01681,0.01789,0.0796,0.02854,0.03102,0.02342,0.00008,0.01142
"West and central Africa",2014,10,14,"B","Fraction","Upper",0.06035,0.10922,0.03424,0.1483,0.24236,0.31257,0.02139,0.02393,0.10001,0.03542,0.03703,0.02939,0.00015,0.01491
"West and central Africa",2014,10,14,"B","Rate","Lower",0.32344,0.57705,0.03652,0.80427,1.53432,1.87625,0.10783,0.11699,0.50357,0.18772,0.20467,0.15535,0.00025,0.08682
"West and central Africa",2014,10,14,"B","Rate","Point",0.43736,0.84332,0.12883,1.13038,2.08042,2.51768,0.15165,0.16139,0.7181,0.25747,0.27984,0.21128,0.00072,0.10302
"West and central Africa",2014,10,14,"B","Rate","Upper",0.59207,1.18729,0.30156,1.55946,2.70796,3.37072,0.21469,0.22674,0.99917,0.35415,0.38522,0.29329,0.00129,0.11208
"West and central Africa",2015,10,14,"B","Deaths","Lower",3700,6657,414,9104,17489,21689,1222,1413,5553,2119,2392,1862,0,809
"West and central Africa",2015,10,14,"B","Deaths","Point",5092,9824,1584,13112,24399,30063,1763,1975,8155,2987,3341,2577,2,886
"West and central Africa",2015,10,14,"B","Deaths","Upper",7069,13929,3907,18343,32209,40780,2513,2789,11547,4129,4643,3610,6,940
"West and central Africa",2015,10,14,"B","Fraction","Lower",0.03703,0.07172,0.00371,0.10315,0.20791,0.25293,0.01256,0.01385,0.05772,0.02212,0.02636,0.01956,0,0.0063
"West and central Africa",2015,10,14,"B","Fraction","Point",0.04815,0.09289,0.01498,0.12398,0.2307,0.28425,0.01667,0.01867,0.07711,0.02824,0.03159,0.02437,0.00002,0.00838
"West and central Africa",2015,10,14,"B","Fraction","Upper",0.06068,0.1099,0.0377,0.14819,0.24268,0.31935,0.02137,0.02528,0.09826,0.03559,0.0378,0.03067,0.00006,0.01089
"West and central Africa",2015,10,14,"B","Rate","Lower",0.31615,0.56419,0.03592,0.76728,1.50377,1.84959,0.10364,0.11851,0.4696,0.17915,0.20256,0.15738,0,0.06841
"West and central Africa",2015,10,14,"B","Rate","Point",0.42518,0.82025,0.13228,1.09479,2.03717,2.51004,0.1472,0.16486,0.68091,0.24937,0.27895,0.2152,0.00018,0.074
"West and central Africa",2015,10,14,"B","Rate","Upper",0.59006,1.16835,0.3286,1.53996,2.70705,3.43288,0.21199,0.2336,0.96849,0.35005,0.39052,0.3021,0.00051,0.07962
"West and central Africa",2016,10,14,"B","Deaths","Lower",3597,6765,440,8714,18006,22231,1212,1487,5436,2110,2436,1971,7,505
"West and central Africa",2016,10,14,"B","Deaths","Point",4922,9907,1612,12843,25076,31247,1764,2100,8086,3006,3446,2745,14,576
"West and central Africa",2016,10,14,"B","Deaths","Upper",6893,14633,3769,18247,33685,43539,2576,3025,11603,4219,4907,3903,21,616
"West and central Africa",2016,10,14,"B","Fraction","Lower",0.0359,0.07313,0.00398,0.09864,0.20798,0.25595,0.01224,0.01444,0.05605,0.02186,0.02668,0.02037,0.00005,0.00396
"West and central Africa",2016,10,14,"B","Fraction","Point",0.04585,0.0923,0.01502,0.11965,0.23361,0.2911,0.01643,0.01956,0.07533,0.028,0.0321,0.02557,0.00013,0.00537
"West and central Africa",2016,10,14,"B","Fraction","Upper",0.05853,0.10999,0.03448,0.14412,0.24822,0.32847,0.02124,0.0267,0.09648,0.03532,0.03848,0.03234,0.00022,0.00716
"West and central Africa",2016,10,14,"B","Rate","Lower",0.29711,0.56144,0.0359,0.7149,1.49651,1.82813,0.10082,0.12141,0.44657,0.17312,0.20127,0.16326,0.00056,0.04187
"West and central Africa",2016,10,14,"B","Rate","Point",0.39884,0.80291,0.13066,1.04082,2.03215,2.53225,0.14292,0.17015,0.65529,0.24357,0.27923,0.22243,0.00113,0.04671
"West and central Africa",2016,10,14,"B","Rate","Upper",0.56232,1.19183,0.30583,1.49847,2.74156,3.53851,0.21053,0.24603,0.9477,0.34616,0.40213,0.31701,0.00172,0.05088
"West and central Africa",2017,10,14,"B","Deaths","Lower",3465,6828,458,8420,17692,22336,1213,1551,5352,2082,2482,2088,103,746
"West and central Africa",2017,10,14,"B","Deaths","Point",4860,9989,1642,12676,25084,31924,1772,2231,8105,3029,3564,2942,127,844
"West and central Africa",2017,10,14,"B","Deaths","Upper",6952,14756,3711,18560,34452,45412,2643,3247,11776,4321,5204,4278,149,895
"West and central Africa",2017,10,14,"B","Fraction","Lower",0.03456,0.07081,0.00412,0.09538,0.20384,0.25737,0.01212,0.01506,0.05522,0.02177,0.02716,0.02162,0.0008,0.00555
"West and central Africa",2017,10,14,"B","Fraction","Point",0.04467,0.09182,0.01509,0.11652,0.23058,0.29345,0.01629,0.02051,0.0745,0.02784,0.03276,0.02704,0.00117,0.00776
"West and central Africa",2017,10,14,"B","Fraction","Upper",0.05832,0.10832,0.03306,0.14053,0.2484,0.33354,0.02115,0.02814,0.09668,0.035,0.03914,0.03433,0.00163,0.01033
"West and central Africa",2017,10,14,"B","Rate","Lower",0.28022,0.543,0.03752,0.66939,1.43001,1.79449,0.09688,0.12459,0.43136,0.16799,0.19766,0.16704,0.00828,0.0597
"West and central Africa",2017,10,14,"B","Rate","Point",0.38224,0.7857,0.12913,0.99706,1.97308,2.51105,0.13939,0.1755,0.6375,0.23823,0.28033,0.23138,0.01001,0.0664
"West and central Africa",2017,10,14,"B","Rate","Upper",0.55017,1.18143,0.29371,1.47755,2.72031,3.5973,0.20879,0.25797,0.93052,0.344,0.414,0.33782,0.01188,0.07145
"West and central Africa",2018,10,14,"B","Deaths","Lower",3300,6964,435,8295,17081,22660,1227,1667,5609,2124,2570,2258,17,661
"West and central Africa",2018,10,14,"B","Deaths","Point",4569,10276,1657,12714,24711,32622,1825,2402,8486,3142,3738,3225,26,748
"West and central Africa",2018,10,14,"B","Deaths","Upper",6705,15650,3791,18850,35086,47564,2758,3520,12475,4543,5620,4780,37,797
"West and central Africa",2018,10,14,"B","Fraction","Lower",0.03161,0.07531,0.00403,0.09469,0.19922,0.25947,0.0124,0.01611,0.05735,0.02244,0.02818,0.02336,0.00013,0.00479
"West and central Africa",2018,10,14,"B","Fraction","Point",0.04148,0.0933,0.01504,0.11543,0.22436,0.29618,0.01657,0.02181,0.07705,0.02853,0.03394,0.02928,0.00024,0.00679
"West and central Africa",2018,10,14,"B","Fraction","Upper",0.0542,0.10997,0.03426,0.13912,0.24138,0.33547,0.0215,0.02991,0.09985,0.03582,0.04037,0.037,0.00039,0.00912
"West and central Africa",2018,10,14,"B","Rate","Lower",0.25589,0.54371,0.03409,0.64072,1.35646,1.76512,0.09681,0.12976,0.43184,0.16579,0.19928,0.17586,0.0013,0.0516
"West and central Africa",2018,10,14,"B","Rate","Point",0.34884,0.78465,0.12649,0.97076,1.88686,2.49086,0.13935,0.18342,0.64799,0.23994,0.28543,0.24624,0.00202,0.0571
