"Region","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Total","Measles","Maternal","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Congenital","Cardiovascular","Digestive","Neoplasms","OtherNCD","InterpVio","SelfHarm","Drowning","RTI","OtherInj","NatDis","CollectVio"
"West and central Africa",2011,5,19,"B","Fraction","Lower",1,0.00957,0.00726,0.03205,0.05612,0.02591,0.09345,0.17315,0.24346,0.00867,0.01669,0.02417,0.02071,0.05864,0.00963,0.01763,0.02188,0.04165,0.03022,0.00008,0.00204
"West and central Africa",2011,5,19,"B","Fraction","Point",1,0.01469,0.00942,0.03544,0.06607,0.04214,0.10064,0.18663,0.26139,0.01139,0.02009,0.02722,0.02328,0.06464,0.01136,0.02017,0.02441,0.04508,0.03355,0.00012,0.00227
"West and central Africa",2011,5,19,"B","Fraction","Upper",1,0.02234,0.012,0.03872,0.07671,0.05636,0.10845,0.19636,0.28343,0.01437,0.02408,0.03056,0.0263,0.07115,0.01347,0.0229,0.02703,0.04908,0.03735,0.00016,0.0025
"West and central Africa",2012,5,19,"B","Deaths","Lower",379225,3144,3059,12935,22653,10418,36934,64341,96316,3597,6854,10159,8812,24486,4032,7340,8987,17239,12934,93,1251
"West and central Africa",2012,5,19,"B","Deaths","Point",409270,4637,3884,14697,27241,17640,41635,71663,107487,4645,8333,11521,9949,27740,4772,8464,10224,18847,14455,115,1322
"West and central Africa",2012,5,19,"B","Deaths","Upper",445653,7925,4941,16686,32977,23428,47001,79966,122337,5855,10162,13234,11408,31603,5752,9856,11616,21054,16391,135,1393
"West and central Africa",2012,5,19,"B","Fraction","Lower",1,0.00758,0.00737,0.03203,0.05644,0.02517,0.09415,0.16334,0.2445,0.00871,0.01684,0.02505,0.02168,0.0614,0.00992,0.01797,0.02243,0.04262,0.03189,0.00022,0.00293
"West and central Africa",2012,5,19,"B","Fraction","Point",1,0.01133,0.00949,0.03591,0.06656,0.0431,0.10173,0.1751,0.26263,0.01135,0.02036,0.02815,0.02431,0.06778,0.01166,0.02068,0.02498,0.04605,0.03532,0.00028,0.00323
"West and central Africa",2012,5,19,"B","Fraction","Upper",1,0.01938,0.01203,0.03941,0.07704,0.05736,0.10946,0.18502,0.28527,0.01426,0.02433,0.0314,0.02738,0.07435,0.01388,0.02365,0.02756,0.04993,0.03922,0.00034,0.00355
"West and central Africa",2013,5,19,"B","Deaths","Lower",386144,3514,3106,12912,22502,11051,36992,61162,98463,3648,6980,10533,9283,25686,4169,7567,9275,17736,13702,14,2649
"West and central Africa",2013,5,19,"B","Deaths","Point",416406,6213,3939,14616,27608,18151,41828,68470,108844,4705,8495,11934,10439,29211,4943,8740,10564,19413,15311,25,2952
"West and central Africa",2013,5,19,"B","Deaths","Upper",453064,10043,5023,16681,33210,24940,47471,76889,124545,5915,10437,13766,11961,33398,5980,10278,12036,21762,17335,32,3331
"West and central Africa",2013,5,19,"B","Fraction","Lower",1,0.00835,0.0074,0.0317,0.05474,0.0263,0.09282,0.15289,0.24237,0.00872,0.01681,0.02561,0.02244,0.06347,0.01007,0.01817,0.02273,0.04313,0.03324,0.00003,0.00615
"West and central Africa",2013,5,19,"B","Fraction","Point",1,0.01492,0.00946,0.0351,0.0663,0.04359,0.10045,0.16443,0.26139,0.0113,0.0204,0.02866,0.02507,0.07015,0.01187,0.02099,0.02537,0.04662,0.03677,0.00006,0.00709
"West and central Africa",2013,5,19,"B","Fraction","Upper",1,0.02404,0.01196,0.0388,0.07706,0.05893,0.10843,0.17414,0.28303,0.01408,0.02447,0.03204,0.02817,0.077,0.01409,0.02416,0.02797,0.05047,0.04071,0.00008,0.00807
"West and central Africa",2014,5,19,"B","Deaths","Lower",387999,1175,3139,12587,22090,11673,36619,58919,100252,3735,7062,10767,9698,26401,4295,7751,9461,18212,14317,17,4026
"West and central Africa",2014,5,19,"B","Deaths","Point",419814,2401,3984,14412,27590,19177,41574,66436,112174,4815,8627,12200,10894,30201,5101,8992,10861,19979,15974,25,4391
"West and central Africa",2014,5,19,"B","Deaths","Upper",458740,5281,5099,16675,33854,25266,47451,75012,128777,6030,10589,14062,12517,34617,6174,10636,12420,22484,18116,38,4844
"West and central Africa",2014,5,19,"B","Fraction","Lower",1,0.00277,0.00748,0.03091,0.05387,0.02722,0.091,0.1459,0.24896,0.00884,0.01683,0.02595,0.02318,0.06507,0.01031,0.01844,0.02308,0.04394,0.03438,0.00003,0.00923
"West and central Africa",2014,5,19,"B","Fraction","Point",1,0.00572,0.00949,0.03433,0.06572,0.04568,0.09903,0.15825,0.2672,0.01147,0.02055,0.02906,0.02595,0.07194,0.01215,0.02142,0.02587,0.04759,0.03805,0.00006,0.01046
"West and central Africa",2014,5,19,"B","Fraction","Upper",1,0.01279,0.01198,0.03787,0.07732,0.06089,0.10721,0.16757,0.28916,0.01435,0.02472,0.03247,0.02911,0.07875,0.01448,0.0249,0.02855,0.05165,0.04217,0.0001,0.01172
"West and central Africa",2015,5,19,"B","Deaths","Lower",389773,2138,3163,12384,22096,12718,36081,57394,99288,3855,7128,10875,10066,26888,4441,7919,9651,18796,14812,2,3528
"West and central Africa",2015,5,19,"B","Deaths","Point",422733,4443,4008,14128,27681,20173,41238,65143,110997,4997,8759,12361,11376,30817,5284,9262,11143,20684,16588,8,3652
"West and central Africa",2015,5,19,"B","Deaths","Upper",463902,8133,5130,16414,34208,26913,47474,74163,128496,6209,10802,14292,13126,35500,6440,11039,12833,23381,18879,13,3759
"West and central Africa",2015,5,19,"B","Fraction","Lower",1,0.00505,0.00748,0.02996,0.05377,0.02952,0.0894,0.14138,0.24449,0.00904,0.01704,0.02605,0.02396,0.06581,0.01052,0.01875,0.02341,0.0451,0.03548,0,0.00779
"West and central Africa",2015,5,19,"B","Fraction","Point",1,0.01051,0.00948,0.03342,0.06548,0.04772,0.09755,0.1541,0.26257,0.01182,0.02072,0.02924,0.02691,0.0729,0.0125,0.02191,0.02636,0.04893,0.03924,0.00002,0.00864
"West and central Africa",2015,5,19,"B","Fraction","Upper",1,0.01891,0.01195,0.03701,0.07752,0.06355,0.10632,0.16419,0.28633,0.01472,0.02496,0.03276,0.03022,0.07995,0.01492,0.02561,0.02931,0.05315,0.04363,0.00004,0.00936
"West and central Africa",2016,5,19,"B","Deaths","Lower",393392,2122,3176,11960,22575,12605,35319,57013,99563,4037,7220,10952,10540,27751,4590,8107,9967,19402,15376,32,2050
"West and central Africa",2016,5,19,"B","Deaths","Point",428687,6730,4030,13585,27873,20603,40588,65435,112299,5221,8912,12505,11922,31590,5487,9538,11510,21421,17250,43,2148
"West and central Africa",2016,5,19,"B","Deaths","Upper",473670,13818,5162,15834,34835,26908,47020,74831,131309,6445,11027,14534,13830,36557,6748,11451,13307,24397,19743,58,2232
"West and central Africa",2016,5,19,"B","Fraction","Lower",1,0.005,0.00744,0.02842,0.05398,0.02877,0.08613,0.13856,0.2413,0.00934,0.01694,0.02593,0.02472,0.06633,0.01071,0.01891,0.02372,0.04597,0.03636,0.00007,0.00447
"West and central Africa",2016,5,19,"B","Fraction","Point",1,0.0157,0.0094,0.03169,0.06502,0.04806,0.09468,0.15264,0.26196,0.01218,0.02079,0.02917,0.02781,0.07369,0.0128,0.02225,0.02685,0.04997,0.04024,0.0001,0.00501
"West and central Africa",2016,5,19,"B","Fraction","Upper",1,0.03106,0.0118,0.03526,0.07743,0.06317,0.10335,0.16342,0.28791,0.0151,0.02518,0.03282,0.03123,0.08096,0.01543,0.02614,0.03,0.05431,0.04479,0.00014,0.00548
"West and central Africa",2017,5,19,"B","Deaths","Lower",390875,1402,3164,11354,22384,12378,34766,55527,100313,4207,7217,10976,10914,28138,4673,8204,10197,19832,15791,358,2919
"West and central Africa",2017,5,19,"B","Deaths","Point",428199,2818,4021,13069,27906,20977,40186,64555,112719,5417,8966,12580,12409,32153,5622,9716,11775,21984,17796,398,3130
"West and central Africa",2017,5,19,"B","Deaths","Upper",476249,6578,5185,15414,34939,26938,46922,75102,133793,6682,11173,14690,14453,37442,6964,11799,13684,25210,20522,436,3389
"West and central Africa",2017,5,19,"B","Fraction","Lower",1,0.00315,0.0074,0.02711,0.05331,0.02872,0.08477,0.13614,0.24647,0.00973,0.01701,0.02604,0.02574,0.06762,0.01088,0.0192,0.02427,0.04704,0.03757,0.00079,0.00641
"West and central Africa",2017,5,19,"B","Fraction","Point",1,0.00658,0.00939,0.03052,0.06517,0.04899,0.09385,0.15076,0.26324,0.01265,0.02094,0.02938,0.02898,0.07509,0.01313,0.02269,0.0275,0.05134,0.04156,0.00093,0.00731
"West and central Africa",2017,5,19,"B","Fraction","Upper",1,0.01528,0.01176,0.03457,0.07765,0.06276,0.1028,0.16285,0.28814,0.01563,0.02542,0.03303,0.03262,0.08252,0.01592,0.0269,0.03077,0.05593,0.04632,0.00105,0.00816
"West and central Africa",2018,5,19,"B","Deaths","Lower",391823,2559,3155,10381,22510,12931,34456,54361,101052,4303,7230,11062,11336,28978,4730,8286,10498,20212,16298,70,3099
"West and central Africa",2018,5,19,"B","Deaths","Point",431635,3889,4019,12021,28082,21021,40073,63528,113567,5542,9025,12720,12919,33137,5732,9884,12103,22527,18487,91,3272
"West and central Africa",2018,5,19,"B","Deaths","Upper",484852,7329,5206,14417,35342,26992,47185,74315,135493,6834,11233,14869,15074,38739,7198,12033,14094,26038,21464,107,3456
"West and central Africa",2018,5,19,"B","Fraction","Lower",1,0.00567,0.0073,0.02495,0.05375,0.02935,0.08385,0.13274,0.2452,0.00987,0.0169,0.02619,0.02661,0.06911,0.01088,0.01921,0.02491,0.04791,0.03874,0.00015,0.00665
"West and central Africa",2018,5,19,"B","Fraction","Point",1,0.00901,0.00931,0.02785,0.06506,0.0487,0.09284,0.14718,0.26311,0.01284,0.02091,0.02947,0.02993,0.07677,0.01328,0.0229,0.02804,0.05219,0.04283,0.00021,0.00758
"West and central Africa",2018,5,19,"B","Fraction","Upper",1,0.01693,0.01172,0.03151,0.07683,0.06261,0.10177,0.15927,0.28825,0.01584,0.02558,0.03305,0.03375,0.08427,0.0162,0.0273,0.03134,0.05689,0.04768,0.00026,0.0084
"West and central Africa",2019,5,19,"B","Deaths","Lower",397261,7606,3149,9548,22256,12897,34015,53960,99151,4364,7267,11232,11815,30014,4785,8375,10793,20612,17024,0,2710
"West and central Africa",2019,5,19,"B","Deaths","Point",439440,10186,4012,11026,28067,21172,39725,63205,113116,5603,9070,12884,13456,34351,5840,10046,12449,23057,19327,0,2843
"West and central Africa",2019,5,19,"B","Deaths","Upper",497635,14988,5217,13143,36017,27665,47173,75377,136158,6898,11367,15062,15752,40422,7366,12276,14560,26821,22496,0,2935
"West and central Africa",2019,5,19,"B","Fraction","Lower",1,0.01667,0.00713,0.02244,0.05189,0.02894,0.08141,0.1293,0.24084,0.00981,0.0166,0.02611,0.02718,0.07051,0.0108,0.01914,0.02518,0.0482,0.03993,0,0.00566
"West and central Africa",2019,5,19,"B","Fraction","Point",1,0.02318,0.00913,0.02509,0.06387,0.04818,0.0904,0.14383,0.25741,0.01275,0.02064,0.02932,0.03062,0.07817,0.01329,0.02286,0.02833,0.05247,0.04398,0,0.00647
"West and central Africa",2019,5,19,"B","Fraction","Upper",1,0.03396,0.0115,0.02825,0.07655,0.06322,0.09924,0.15684,0.28211,0.01563,0.0254,0.03288,0.03452,0.08571,0.0163,0.02736,0.0315,0.05726,0.04873,0,0.0072
"Western Europe",2000,5,19,"B","Deaths","Lower",22027,0,5,27,113,5,4,0,670,293,501,194,3349,4604,242,1734,583,6651,2346,11,0
"Western Europe",2000,5,19,"B","Deaths","Point",22150,2,11,39,136,11,10,2,723,328,544,221,3448,4717,275,1809,631,6784,2438,20,1
"Western Europe",2000,5,19,"B","Deaths","Upper",22286,6,19,52,158,19,17,6,774,365,590,252,3555,4841,309,1883,683,6918,2534,30,4
"Western Europe",2000,5,19,"B","Fraction","Lower",1,0,0.00022,0.00122,0.0051,0.00022,0.00018,0,0.03028,0.01325,0.02258,0.00875,0.15107,0.20798,0.01094,0.07841,0.02631,0.30056,0.10603,0.00054,0
"Western Europe",2000,5,19,"B","Fraction","Point",1,0.0001,0.00051,0.00174,0.00615,0.0005,0.00044,0.00009,0.03264,0.01482,0.02454,0.00998,0.15567,0.21296,0.01242,0.08168,0.02851,0.30626,0.11005,0.0009,0.00004
"Western Europe",2000,5,19,"B","Fraction","Upper",1,0.00028,0.00083,0.00231,0.00712,0.00082,0.00073,0.00023,0.03489,0.01641,0.02662,0.01133,0.16041,0.21821,0.01397,0.08506,0.03078,0.31157,0.11421,0.00132,0.00014
"Western Europe",2001,5,19,"B","Deaths","Lower",21174,0,3,25,109,5,2,0,638,287,522,177,3195,4640,294,1585,646,6249,2093,14,0
"Western Europe",2001,5,19,"B","Deaths","Point",21300,2,8,37,131,11,7,3,688,320,569,203,3301,4755,329,1661,696,6375,2180,24,0
"Western Europe",2001,5,19,"B","Deaths","Upper",21430,5,15,50,155,19,14,8,739,353,617,233,3403,4867,362,1738,746,6514,2270,35,0
"Western Europe",2001,5,19,"B","Fraction","Lower",1,0,0.00014,0.00122,0.00512,0.00023,0.00009,0,0.03,0.01347,0.02455,0.00831,0.15028,0.21776,0.01385,0.07443,0.03037,0.29371,0.09828,0.0007,0
"Western Europe",2001,5,19,"B","Fraction","Point",1,0.00008,0.00039,0.00175,0.00613,0.00052,0.00035,0.00015,0.03228,0.01504,0.0267,0.00955,0.15496,0.22322,0.01543,0.07799,0.03268,0.29928,0.10237,0.00112,0
"Western Europe",2001,5,19,"B","Fraction","Upper",1,0.00024,0.00067,0.00231,0.00724,0.00085,0.00062,0.00033,0.03466,0.01658,0.02896,0.01095,0.15967,0.22841,0.01698,0.0815,0.035,0.30535,0.10652,0.00161,0
"Western Europe",2002,5,19,"B","Deaths","Lower",20257,0,4,12,124,10,0,0,589,270,527,181,3023,4448,275,1562,619,5922,2004,16,0
"Western Europe",2002,5,19,"B","Deaths","Point",20376,4,9,20,148,18,3,2,639,301,575,209,3115,4561,308,1631,668,6052,2089,25,0
"Western Europe",2002,5,19,"B","Deaths","Upper",20506,9,16,31,172,27,9,5,688,334,620,237,3216,4679,341,1708,717,6177,2182,36,0
"Western Europe",2002,5,19,"B","Fraction","Lower",1,0.00004,0.00019,0.00063,0.00609,0.00049,0,0,0.02885,0.01328,0.02589,0.00887,0.14856,0.21836,0.01351,0.07659,0.03039,0.29117,0.09848,0.00078,0
"Western Europe",2002,5,19,"B","Fraction","Point",1,0.00019,0.00046,0.001,0.00727,0.00087,0.00017,0.00009,0.03134,0.01476,0.0282,0.01024,0.15288,0.22385,0.01513,0.08004,0.03278,0.297,0.1025,0.00123,0
"Western Europe",2002,5,19,"B","Fraction","Upper",1,0.0004,0.00078,0.00148,0.00841,0.00132,0.0004,0.00025,0.03374,0.01634,0.03039,0.01161,0.1578,0.22946,0.01677,0.08372,0.03513,0.30297,0.10665,0.00177,0
"Western Europe",2003,5,19,"B","Deaths","Lower",19312,0,4,22,133,3,3,0,547,274,495,180,2840,4329,258,1507,586,5542,1900,15,0
"Western Europe",2003,5,19,"B","Deaths","Point",19424,3,10,33,156,7,9,1,596,306,537,208,2930,4442,288,1587,631,5669,1984,24,1
"Western Europe",2003,5,19,"B","Deaths","Upper",19547,7,17,45,182,14,16,4,643,337,586,237,3034,4564,320,1656,682,5798,2072,35,4
"Western Europe",2003,5,19,"B","Fraction","Lower",1,0,0.0002,0.00113,0.00683,0.00015,0.0002,0,0.02813,0.01409,0.02549,0.00926,0.14631,0.22314,0.01331,0.07779,0.03018,0.28523,0.0978,0.00082,0
"Western Europe",2003,5,19,"B","Fraction","Point",1,0.00016,0.00051,0.00171,0.00804,0.00038,0.00047,0.00005,0.03068,0.01575,0.02767,0.01069,0.15084,0.2287,0.01485,0.08172,0.03251,0.29184,0.10214,0.00125,0.00005
"Western Europe",2003,5,19,"B","Fraction","Upper",1,0.00036,0.00083,0.00228,0.00935,0.00068,0.00078,0.00016,0.033,0.01735,0.0301,0.01215,0.15591,0.23459,0.01644,0.08529,0.03511,0.29805,0.10664,0.00175,0.00016
"Western Europe",2004,5,19,"B","Deaths","Lower",18374,0,4,15,104,9,1,0,494,248,524,152,2918,4088,274,1504,452,5030,1774,114,0
"Western Europe",2004,5,19,"B","Deaths","Point",18483,2,9,24,126,16,4,0,535,281,568,179,3018,4196,311,1582,491,5155,1852,134,0
"Western Europe",2004,5,19,"B","Deaths","Upper",18602,5,16,34,148,26,10,0,582,312,615,207,3117,4305,344,1652,534,5269,1934,156,0
"Western Europe",2004,5,19,"B","Fraction","Lower",1,0,0.00021,0.00081,0.00567,0.00048,0.00005,0,0.02672,0.0135,0.02836,0.00826,0.15808,0.2214,0.01487,0.08133,0.02451,0.27242,0.09607,0.00622,0
"Western Europe",2004,5,19,"B","Fraction","Point",1,0.0001,0.0005,0.00131,0.00681,0.00089,0.00024,0,0.02894,0.0152,0.03071,0.00967,0.16331,0.22701,0.01681,0.08561,0.02657,0.2789,0.10019,0.00724,0
"Western Europe",2004,5,19,"B","Fraction","Upper",1,0.00027,0.00082,0.00183,0.00798,0.00136,0.00049,0,0.03147,0.01686,0.03321,0.01116,0.16864,0.23299,0.0186,0.08931,0.02888,0.28508,0.10426,0.0084,0
"Western Europe",2005,5,19,"B","Deaths","Lower",17495,0,1,17,90,2,1,0,499,223,449,179,2722,4063,245,1397,466,4746,1737,20,0
"Western Europe",2005,5,19,"B","Deaths","Point",17602,1,5,27,111,6,6,2,541,252,493,207,2815,4176,277,1471,508,4861,1813,30,0
"Western Europe",2005,5,19,"B","Deaths","Upper",17721,3,10,38,133,12,12,6,587,283,535,236,2911,4290,311,1543,548,4980,1891,42,0
"Western Europe",2005,5,19,"B","Fraction","Lower",1,0,0.00005,0.00101,0.00512,0.00011,0.00011,0,0.02836,0.01263,0.02553,0.01017,0.15489,0.23105,0.01397,0.07938,0.02649,0.26979,0.09887,0.00113,0
"Western Europe",2005,5,19,"B","Fraction","Point",1,0.00005,0.00028,0.00153,0.00629,0.00034,0.00035,0.00011,0.03075,0.01433,0.02803,0.01174,0.15995,0.23723,0.01574,0.08356,0.02886,0.27614,0.10299,0.00173,0
"Western Europe",2005,5,19,"B","Fraction","Upper",1,0.00018,0.00057,0.00211,0.00748,0.00063,0.00063,0.00029,0.03329,0.01606,0.03039,0.01332,0.16518,0.24333,0.01768,0.08762,0.0311,0.28262,0.10749,0.00234,0
"Western Europe",2006,5,19,"B","Deaths","Lower",16732,0,4,21,87,4,2,0,502,228,503,159,2702,3884,202,1379,435,4316,1650,9,0
"Western Europe",2006,5,19,"B","Deaths","Point",16834,1,10,32,107,10,6,1,547,258,553,183,2793,3996,234,1449,479,4433,1728,17,0
"Western Europe",2006,5,19,"B","Deaths","Upper",16953,4,16,44,128,17,11,4,594,288,598,210,2889,4113,262,1515,518,4545,1806,26,0
"Western Europe",2006,5,19,"B","Fraction","Lower",1,0,0.00024,0.00124,0.00515,0.00023,0.00011,0,0.02983,0.01362,0.02993,0.00945,0.16072,0.23116,0.01203,0.08192,0.02586,0.25664,0.09817,0.00059,0
"Western Europe",2006,5,19,"B","Fraction","Point",1,0.00006,0.00057,0.00188,0.00633,0.00059,0.00035,0.00006,0.0325,0.01533,0.03284,0.01085,0.1659,0.23738,0.01388,0.08605,0.02845,0.26331,0.10265,0.00101,0
"Western Europe",2006,5,19,"B","Fraction","Upper",1,0.00024,0.00095,0.00262,0.00757,0.00101,0.00066,0.00018,0.03519,0.01709,0.03545,0.01244,0.17168,0.24387,0.01561,0.09001,0.0307,0.26967,0.10717,0.00149,0
"Western Europe",2007,5,19,"B","Deaths","Lower",15998,0,1,6,84,4,1,0,471,225,428,150,2528,3738,226,1239,445,4178,1673,3,0
"Western Europe",2007,5,19,"B","Deaths","Point",16092,0,4,13,103,10,4,2,514,254,471,175,2615,3836,257,1301,485,4290,1748,9,0
"Western Europe",2007,5,19,"B","Deaths","Upper",16214,0,10,21,122,17,9,6,560,281,515,203,2706,3948,289,1367,531,4396,1828,16,0
"Western Europe",2007,5,19,"B","Fraction","Lower",1,0,0.00006,0.00037,0.00523,0.00031,0.00006,0,0.02926,0.01397,0.02661,0.0093,0.1569,0.23236,0.01409,0.07689,0.02772,0.26,0.1039,0.00024,0
"Western Europe",2007,5,19,"B","Fraction","Point",1,0,0.00027,0.00078,0.0064,0.00063,0.00024,0.00013,0.03194,0.0158,0.02927,0.01088,0.16253,0.23841,0.01598,0.08085,0.03017,0.26658,0.10861,0.00055,0
"Western Europe",2007,5,19,"B","Fraction","Upper",1,0,0.00056,0.00125,0.00758,0.00106,0.0005,0.00032,0.03478,0.01746,0.0319,0.01258,0.1678,0.24463,0.01796,0.08495,0.03294,0.27324,0.11352,0.00094,0
"Western Europe",2008,5,19,"B","Deaths","Lower",15273,0,5,8,86,1,1,0,442,228,386,171,2509,3673,216,1362,402,3689,1476,8,0
"Western Europe",2008,5,19,"B","Deaths","Point",15372,0,11,17,105,6,5,0,482,258,425,198,2601,3783,248,1431,441,3793,1552,16,0
"Western Europe",2008,5,19,"B","Deaths","Upper",15476,0,19,25,126,11,11,0,528,291,464,228,2693,3895,278,1499,481,3892,1622,24,0
"Western Europe",2008,5,19,"B","Fraction","Lower",1,0,0.00032,0.00058,0.00562,0.00006,0.00006,0,0.02881,0.01492,0.02516,0.01114,0.16329,0.2392,0.01413,0.0886,0.02621,0.24018,0.09618,0.00058,0
"Western Europe",2008,5,19,"B","Fraction","Point",1,0,0.00073,0.00109,0.00686,0.00036,0.00033,0,0.03137,0.01681,0.02766,0.01288,0.16923,0.2461,0.01611,0.09307,0.0287,0.24673,0.10095,0.00103,0
"Western Europe",2008,5,19,"B","Fraction","Upper",1,0,0.00118,0.00163,0.00817,0.00072,0.00066,0,0.0342,0.01886,0.0301,0.01481,0.17508,0.25306,0.01802,0.09747,0.03117,0.25303,0.10547,0.00156,0
"Western Europe",2009,5,19,"B","Deaths","Lower",14523,0,2,9,185,3,3,0,470,225,395,124,2312,3598,200,1345,393,3228,1388,29,0
"Western Europe",2009,5,19,"B","Deaths","Point",14614,0,7,17,210,8,8,0,514,255,434,148,2409,3706,229,1416,432,3322,1456,42,2
"Western Europe",2009,5,19,"B","Deaths","Upper",14714,0,13,27,239,15,15,0,562,283,475,172,2498,3812,257,1483,470,3422,1525,57,5
"Western Europe",2009,5,19,"B","Fraction","Lower",1,0,0.00013,0.00068,0.01271,0.0002,0.0002,0,0.03224,0.01539,0.027,0.00853,0.15853,0.24643,0.01373,0.09222,0.02688,0.22113,0.09512,0.00205,0
"Western Europe",2009,5,19,"B","Fraction","Point",1,0,0.00047,0.00114,0.0144,0.00054,0.00058,0,0.03518,0.01747,0.02969,0.01011,0.16483,0.25358,0.01564,0.09686,0.02954,0.22733,0.09965,0.00286,0.00011
"Western Europe",2009,5,19,"B","Fraction","Upper",1,0,0.00083,0.00179,0.01625,0.00096,0.00097,0,0.03841,0.01934,0.03246,0.01173,0.17067,0.26071,0.01759,0.10143,0.03214,0.23393,0.10435,0.00384,0.00028
"Western Europe",2010,5,19,"B","Deaths","Lower",13741,0,4,2,91,1,5,0,443,231,370,151,2477,3417,174,1281,403,2815,1283,2,0
"Western Europe",2010,5,19,"B","Deaths","Point",13835,0,10,7,112,5,11,1,486,261,410,178,2572,3515,201,1349,446,2910,1353,8,0
"Western Europe",2010,5,19,"B","Deaths","Upper",13921,0,17,13,133,10,19,4,530,292,449,205,2665,3619,227,1414,486,3003,1418,14,0
"Western Europe",2010,5,19,"B","Fraction","Lower",1,0,0.00035,0.00021,0.00663,0.00007,0.00036,0,0.03202,0.01672,0.02684,0.01094,0.17917,0.24756,0.01264,0.09271,0.0292,0.20352,0.093,0.00021,0
